Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2000","2000","kcal/capita/day","25","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/capita/day","25","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/capita/day","15","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/capita/day","14","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/capita/day","10","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/capita/day","7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/capita/day","7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/capita/day","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/capita/day","7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/capita/day","8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/capita/day","10","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/capita/day","11","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/capita/day","9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/capita/day","10","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/capita/day","8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/capita/day","6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/capita/day","6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/capita/day","7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/capita/day","6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/capita/day","6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","50","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","50.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","50.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","51.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","51.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","52.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","52.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","52.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","53.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","53.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","54","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","54.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","54.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","55.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","55.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","55.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","56.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","56.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","56.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","57.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","77.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","78.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","79.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","80.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","81","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","81.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","82.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","83.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","84.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","85","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","85.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","86.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","87.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","88","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","88.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","89.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","90.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","91","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","91.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","92.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","93.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2000","2000","%","27.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2001","2001","%","28.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2002","2002","%","29.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2003","2003","%","30.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2004","2004","%","31.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2005","2005","%","32","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2006","2006","%","32.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2007","2007","%","33.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2008","2008","%","34.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2009","2009","%","35.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2010","2010","%","36.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2011","2011","%","37.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2012","2012","%","38.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2013","2013","%","39.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2014","2014","%","40.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2015","2015","%","41.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2016","2016","%","42.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2017","2017","%","44","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2018","2018","%","45.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2019","2019","%","46.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2020","2020","%","47.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2000","2000","%","54.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2001","2001","%","56.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2002","2002","%","57.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2003","2003","%","59","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2004","2004","%","60.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2005","2005","%","61.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2006","2006","%","63.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2007","2007","%","64.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2008","2008","%","66.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2009","2009","%","68.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2010","2010","%","69.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2011","2011","%","71.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2012","2012","%","73.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2013","2013","%","74.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2014","2014","%","76.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2015","2015","%","78.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2016","2016","%","79.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2017","2017","%","81.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2018","2018","%","83.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2019","2019","%","84.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2020","2020","%","86.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2020","2020","%","8.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210260","Number of children under 5 years affected by wasting (million)","2020","2020","millions","4.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2000","2000","%","38","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2005","2005","%","34.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","31.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","31.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","30.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","30","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","29.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","29.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","28.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","28.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","28.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","27.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","27.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2000","2000","millions","20.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2005","2005","millions","19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2010","2010","millions","17.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2011","2011","millions","17.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2012","2012","millions","17.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2013","2013","millions","17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2014","2014","millions","16.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2015","2015","millions","16.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2016","2016","millions","16.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2017","2017","millions","16.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2018","2018","millions","16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2019","2019","millions","15.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2020","2020","millions","15.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2000","2000","%","3.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2005","2005","%","4.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2010","2010","%","5.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2011","2011","%","5.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2012","2012","%","5.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2013","2013","%","6.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2014","2014","%","6.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2015","2015","%","6.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2016","2016","%","6.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2017","2017","%","7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2018","2018","%","7.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2019","2019","%","7.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2020","2020","%","7.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2000","2000","millions","2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2005","2005","millions","2.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2010","2010","millions","3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2011","2011","millions","3.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2012","2012","millions","3.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2013","2013","millions","3.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2014","2014","millions","3.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2015","2015","millions","3.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2016","2016","millions","3.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2017","2017","millions","4.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2018","2018","millions","4.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2019","2019","millions","4.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2020","2020","millions","4.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2000","2000","%","2.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2001","2001","%","2.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2002","2002","%","3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2003","2003","%","3.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2004","2004","%","3.4","X","International reliable sources",""
